"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.slim.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.slim.min.js,"","",50dc009b65de5def1626271a5117f970,1097a9cf5fa61db231ec60ce95f6c60dd71ec4e9,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jquery.slim.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\dist\assets\js\jquery.slim.min.js,"","",50dc009b65de5def1626271a5117f970,1097a9cf5fa61db231ec60ce95f6c60dd71ec4e9,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",json-schema:0.2.3,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\json-schema:0.2.3,JSON Schema validation and specifications,"","","",pkg:npm/json-schema@0.2.3,cpe:2.3:a:json-schema_project:json-schema:0.2.3:*:*:*:*:*:*:*,CVE-2021-3918,CWE-915 Improperly Controlled Modification of Dynamically-Determined Object Attributes,json-schema is vulnerable to Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",json-schema:0.2.3,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\json-schema:0.2.3,JSON Schema validation and specifications,"","","",pkg:npm/json-schema@0.2.3,cpe:2.3:a:json-schema_project:json-schema:0.2.3:*:*:*:*:*:*:*,1070413,"",json-schema is vulnerable to Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jszip.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\jszip\dist\jszip.js,"","",f7ef2f429f015b7af587df2385218da4,28468d3346c7fa88344544035fa12df868133cee,pkg:javascript/jszip@3.3.0,"",CVE-2021-23413,NVD-CWE-noinfo,"This affects the package jszip before 3.7.0. Crafting a new zip file with filenames set to Object prototype values (e.g __proto__, toString, etc) results in a returned object with a modified prototype instance.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jszip.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\jszip\dist\jszip.min.js,"","",7e1d909c8012b7968a01a15266689984,30a261cb636edf5cdfd494e48b54861df75440cb,pkg:javascript/jszip@3.3.0,"",CVE-2021-23413,NVD-CWE-noinfo,"This affects the package jszip before 3.7.0. Crafting a new zip file with filenames set to Object prototype values (e.g __proto__, toString, etc) results in a returned object with a modified prototype instance.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jszip:3.4.0,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\jszip:3.4.0,"Create, read and edit .zip files with JavaScript http://stuartk.com/jszip",(MIT OR GPL-3.0),"","",pkg:npm/jszip@3.4.0,cpe:2.3:a:jszip_project:jszip:3.4.0:*:*:*:*:*:*:*,CVE-2021-23413,NVD-CWE-noinfo,"This affects the package jszip before 3.7.0. Crafting a new zip file with filenames set to Object prototype values (e.g __proto__, toString, etc) results in a returned object with a modified prototype instance.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,HIGHEST,6
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",jszip:3.4.0,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\jszip:3.4.0,"Create, read and edit .zip files with JavaScript http://stuartk.com/jszip",(MIT OR GPL-3.0),"","",pkg:npm/jszip@3.4.0,cpe:2.3:a:jszip_project:jszip:3.4.0:*:*:*:*:*:*:*,1067773,"","This affects the package jszip before 3.7.0. Crafting a new zip file with filenames set to Object prototype values (e.g __proto__, toString, etc) results in a returned object with a modified prototype instance.",NPM,"","","","","","",HIGHEST,6
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",karma:4.4.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\karma:4.4.1,Spectacular Test Runner for JavaScript.,MIT,"","",pkg:npm/karma@4.4.1,cpe:2.3:a:karma_project:karma:4.4.1:*:*:*:*:*:*:*,CVE-2021-23495,CWE-601 URL Redirection to Untrusted Site ('Open Redirect'),The package karma before 6.3.16 are vulnerable to Open Redirect due to missing validation of the return_url query parameter.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",karma:4.4.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\karma:4.4.1,Spectacular Test Runner for JavaScript.,MIT,"","",pkg:npm/karma@4.4.1,cpe:2.3:a:karma_project:karma:4.4.1:*:*:*:*:*:*:*,CVE-2022-0437,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site Scripting (XSS) - DOM in NPM karma prior to 6.3.14.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",karma:4.4.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\karma:4.4.1,Spectacular Test Runner for JavaScript.,MIT,"","",pkg:npm/karma@4.4.1,cpe:2.3:a:karma_project:karma:4.4.1:*:*:*:*:*:*:*,1067394,"",Karma before 6.3.16 is vulnerable to Open Redirect due to missing validation of the return_url query parameter.,NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",karma:4.4.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\karma:4.4.1,Spectacular Test Runner for JavaScript.,MIT,"","",pkg:npm/karma@4.4.1,cpe:2.3:a:karma_project:karma:4.4.1:*:*:*:*:*:*:*,1067422,"",karma prior to version 6.3.14 contains a cross-site scripting vulnerability.,NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",live.bundle.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\@angular-devkit\build-angular\node_modules\webpack-dev-server\client\live.bundle.js,"","",77c26d2b3e7222e61c013556e0c79ea2,d187f10edec15779bf2e14bb133d5f35837bc394,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",live.bundle.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\@angular-devkit\build-angular\node_modules\webpack-dev-server\client\live.bundle.js,"","",77c26d2b3e7222e61c013556e0c79ea2,d187f10edec15779bf2e14bb133d5f35837bc394,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",lodash:4.17.15,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\lodash:4.17.15,Lodash modular utilities.,MIT,"","",pkg:npm/lodash@4.17.15,cpe:2.3:a:lodash:lodash:4.17.15:*:*:*:*:*:*:*,CVE-2020-8203,CWE-1321,Prototype pollution attack when using _.zipObjectDeep in lodash before 4.17.20.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:N/I:P/A:P,HIGH,7.4,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:H,HIGHEST,7
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",lodash:4.17.15,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\lodash:4.17.15,Lodash modular utilities.,MIT,"","",pkg:npm/lodash@4.17.15,cpe:2.3:a:lodash:lodash:4.17.15:*:*:*:*:*:*:*,CVE-2021-23337,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),Lodash versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,HIGHEST,7
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",lodash:4.17.15,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\lodash:4.17.15,Lodash modular utilities.,MIT,"","",pkg:npm/lodash@4.17.15,cpe:2.3:a:lodash:lodash:4.17.15:*:*:*:*:*:*:*,1070117,"",`lodash` versions prior to 4.17.21 are vulnerable to Command Injection via the template function.,NPM,"","","","","","",HIGHEST,7
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",lodash:4.17.15,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\lodash:4.17.15,Lodash modular utilities.,MIT,"","",pkg:npm/lodash@4.17.15,cpe:2.3:a:lodash:lodash:4.17.15:*:*:*:*:*:*:*,1070247,"",Versions of lodash prior to 4.17.19 are vulnerable to Prototype Pollution. The function zipObjectDeep allows a malicious user to modify the prototype of Object if the property identifiers are user-supplied. Being affected by this issue requires zipping objects based on user-provided property arrays.  This vulnerability causes the addition or modification of an existing property that will exist on all objects and may lead to Denial of Service or Code Execution under specific circumstances.,NPM,"","","","","","",HIGHEST,7
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",lodash:4.17.15,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\lodash:4.17.15,Lodash modular utilities.,MIT,"","",pkg:npm/lodash@4.17.15,cpe:2.3:a:lodash:lodash:4.17.15:*:*:*:*:*:*:*,CVE-2020-28500,NVD-CWE-Other,"Lodash versions prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,HIGHEST,7
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",lodash:4.17.15,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\lodash:4.17.15,Lodash modular utilities.,MIT,"","",pkg:npm/lodash@4.17.15,cpe:2.3:a:lodash:lodash:4.17.15:*:*:*:*:*:*:*,1070122,"","All versions of package lodash prior to 4.17.21 are vulnerable to Regular Expression Denial of Service (ReDoS) via the toNumber, trim and trimEnd functions. Steps to reproduce (provided by reporter Liyuan Chen): var lo = require('lodash'); function build_blank (n) { var ret = ""1"" for (var i = 0; i < n; i++) { ret += "" "" } return ret + ""1""; } var s = build_blank(50000) var time0 = Date.now(); lo.trim(s) var time_cost0 = Date.now() - time0; console.log(""time_cost0: "" + time_cost0) var time1 = Date.now(); lo.toNumber(s) var time_cost1 = Date.now() - time1; console.log(""time_cost1: "" + time_cost1) var time2 = Date.now(); lo.trimEnd(s) var time_cost2 = Date.now() - time2; console.log(""time_cost2: "" + time_cost2)",NPM,"","","","","","",HIGHEST,7
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",log4js:4.5.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\log4js:4.5.1,Port of Log4js to work with node.,Apache-2.0,"","",pkg:npm/log4js@4.5.1,cpe:2.3:a:log4js_project:log4js:4.5.1:*:*:*:*:*:*:*,CVE-2022-21704,CWE-276 Incorrect Default Permissions,"log4js-node is a port of log4js to node.js. In affected versions default file permissions for log files created by the file, fileSync and dateFile appenders are world-readable (in unix). This could cause problems if log files contain sensitive information. This would affect any users that have not supplied their own permissions for the files via the mode parameter in the config. Users are advised to update.",NVD,LOW,2.1,/AV:L/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",log4js:4.5.1,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\log4js:4.5.1,Port of Log4js to work with node.,Apache-2.0,"","",pkg:npm/log4js@4.5.1,cpe:2.3:a:log4js_project:log4js:4.5.1:*:*:*:*:*:*:*,1070024,"","### Impact Default file permissions for log files created by the file, fileSync and dateFile appenders are world-readable (in unix). This could cause problems if log files contain sensitive information. This would affect any users that have not supplied their own permissions for the files via the mode parameter in the config.  ### Patches Fixed by: * https://github.com/log4js-node/log4js-node/pull/1141 * https://github.com/log4js-node/streamroller/pull/87  Released to NPM in log4js@6.4.0  ### Workarounds Every version of log4js published allows passing the mode parameter to the configuration of file appenders, see the documentation for details.  ### References  Thanks to [ranjit-git](https://www.huntr.dev/users/ranjit-git) for raising the issue, and to @peteriman for fixing the problem.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [logj4s-node](https://github.com/log4js-node/log4js-node) * Ask a question in the [slack channel](https://join.slack.com/t/log4js-node/shared_invite/enQtODkzMDQ3MzExMDczLWUzZmY0MmI0YWI1ZjFhODY0YjI0YmU1N2U5ZTRkOTYyYzg3MjY5NWI4M2FjZThjYjdiOGM0NjU2NzBmYTJjOGI) * Email us at [gareth.nomiddlename@gmail.com](mailto:gareth.nomiddlename@gmail.com)",NPM,"","","","","","",HIGHEST,8
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",minimist:0.0.10,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?optimist:0.6.1\minimist:0.0.10,parse argument options,MIT,"","",pkg:npm/minimist@0.0.10,cpe:2.3:a:substack:minimist:0.0.10:*:*:*:*:*:*:*,CVE-2021-44906,CWE-1321,"Minimist <=1.2.5 is vulnerable to Prototype Pollution via file index.js, function setKey() (lines 69-95).",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,9
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",minimist:0.0.10,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?optimist:0.6.1\minimist:0.0.10,parse argument options,MIT,"","",pkg:npm/minimist@0.0.10,cpe:2.3:a:substack:minimist:0.0.10:*:*:*:*:*:*:*,CVE-2020-7598,CWE-1321,"minimist before 1.2.2 could be tricked into adding or modifying properties of Object.prototype using a ""constructor"" or ""__proto__"" payload.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,MEDIUM,5.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:L,HIGHEST,9
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",minimist:0.0.10,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?optimist:0.6.1\minimist:0.0.10,parse argument options,MIT,"","",pkg:npm/minimist@0.0.10,cpe:2.3:a:substack:minimist:0.0.10:*:*:*:*:*:*:*,1070255,"","Affected versions of `minimist` are vulnerable to prototype pollution. Arguments are not properly sanitized, allowing an attacker to modify the prototype of `Object`, causing the addition or modification of an existing property that will exist on all objects.   Parsing the argument `--__proto__.y=Polluted` adds a `y` property with value `Polluted` to all objects. The argument `--__proto__=Polluted` raises and uncaught error and crashes the application.   This is exploitable if attackers have control over the arguments being passed to `minimist`.    ## Recommendation  Upgrade to versions 0.2.1, 1.2.3 or later.",NPM,"","","","","","",HIGHEST,9
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",minimist:1.2.5,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\minimist:1.2.5,parse argument options,MIT,"","",pkg:npm/minimist@1.2.5,cpe:2.3:a:substack:minimist:1.2.5:*:*:*:*:*:*:*,CVE-2021-44906,CWE-1321,"Minimist <=1.2.5 is vulnerable to Prototype Pollution via file index.js, function setKey() (lines 69-95).",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGHEST,9
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",minimist:1.2.5,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\package-lock.json?\minimist:1.2.5,parse argument options,MIT,"","",pkg:npm/minimist@1.2.5,cpe:2.3:a:substack:minimist:1.2.5:*:*:*:*:*:*:*,1067342,"","Minimist <=1.2.5 is vulnerable to Prototype Pollution via file index.js, function setKey() (lines 69-95).",NPM,"","","","","","",HIGHEST,9
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment-with-locales.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\min\moment-with-locales.js,"","",084396f4103c2797a8dd4178abaec6c9,b408c935e497f74dfc88924e0b35a78b2a555539,pkg:javascript/moment.js@2.18.1,"",CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment-with-locales.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\min\moment-with-locales.js,"","",084396f4103c2797a8dd4178abaec6c9,b408c935e497f74dfc88924e0b35a78b2a555539,pkg:javascript/moment.js@2.18.1,"",CVE-2022-24785,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment-with-locales.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\min\moment-with-locales.min.js,"","",777d149dd9d99380f238699e68ecbdf4,b063846a7c321d3b1b96224d9b6c7318ff587aa6,pkg:javascript/moment.js@2.18.1,"",CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment-with-locales.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\min\moment-with-locales.min.js,"","",777d149dd9d99380f238699e68ecbdf4,b063846a7c321d3b1b96224d9b6c7318ff587aa6,pkg:javascript/moment.js@2.18.1,"",CVE-2022-24785,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\moment.js,"","",d8a123e9f7c06ef8c0d4a9a9e8ac8cd5,71a0f6e03a34656d5a8a9f764e5c8b70cc5934ae,pkg:javascript/moment.js@2.18.1,"",CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\moment.js,"","",d8a123e9f7c06ef8c0d4a9a9e8ac8cd5,71a0f6e03a34656d5a8a9f764e5c8b70cc5934ae,pkg:javascript/moment.js@2.18.1,"",CVE-2022-24785,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\src\moment.js,"","",76bee7d583d983f5bc5cb141e3daf7a1,f5b1584e202354b7e4ed6f91c11baeb113c56576,pkg:javascript/moment.js@2.18.1,"",CVE-2017-18214,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"The moment module before 2.19.3 for Node.js is prone to a regular expression denial of service via a crafted date string, a different vulnerability than CVE-2016-4055.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGHEST,3
scerevbowcl,"Mon, 30 May 2022 17:31:33 +0200",moment.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevbowcl\node_modules\moment\src\moment.js,"","",76bee7d583d983f5bc5cb141e3daf7a1,f5b1584e202354b7e4ed6f91c11baeb113c56576,pkg:javascript/moment.js@2.18.1,"",CVE-2022-24785,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGHEST,3
