"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jasperreports-6.2.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\jasperreports-6.2.1.jar,"","",2dc1bb477a092357da5cebf30b42f67e,1b3981a844a49cfc6058fd1ace0a5ec062700767,"",cpe:2.3:a:tibco:jasperreports_library:6.2.1:*:*:*:*:*:*:*,CVE-2020-9410,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The report generator component of TIBCO Software Inc.'s TIBCO JasperReports Library, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO JasperReports Server, TIBCO JasperReports Server for AWS Marketplace, and TIBCO JasperReports Server for ActiveMatrix BPM contains a vulnerability that theoretically allows an attacker to exploit HTML injection to gain full control of a web interface containing the output of the report generator component with the privileges of any user that views the affected report(s). The attacker can theoretically exploit this vulnerability when other users view a maliciously generated report, where those reports use Fusion Charts and a data source with contents controlled by the attacker. Affected releases are TIBCO Software Inc.'s TIBCO JasperReports Library: versions 7.1.1 and below, versions 7.2.0 and 7.2.1, version 7.3.0, version 7.5.0, TIBCO JasperReports Library for ActiveMatrix BPM: versions 7.1.1 and below, TIBCO JasperReports Server: versions 7.1.1 and below, version 7.2.0, version 7.5.0, TIBCO JasperReports Server for AWS Marketplace: versions 7.5.0 and below, and TIBCO JasperReports Server for ActiveMatrix BPM: versions 7.1.1 and below.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"",25
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jasperreports-6.2.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\jasperreports-6.2.1.jar,"","",2dc1bb477a092357da5cebf30b42f67e,1b3981a844a49cfc6058fd1ace0a5ec062700767,"",cpe:2.3:a:tibco:jasperreports_library:6.2.1:*:*:*:*:*:*:*,CVE-2018-18809,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"The default server implementation of TIBCO Software Inc.'s TIBCO JasperReports Library, TIBCO JasperReports Library Community Edition, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, and TIBCO Jaspersoft Reporting and Analytics for AWS contains a directory-traversal vulnerability that may theoretically allow web server users to access contents of the host system. Affected releases are TIBCO Software Inc.'s TIBCO JasperReports Library: versions up to and including 6.3.4; 6.4.1; 6.4.2; 6.4.21; 7.1.0; 7.2.0, TIBCO JasperReports Library Community Edition: versions up to and including 6.7.0, TIBCO JasperReports Library for ActiveMatrix BPM: versions up to and including 6.4.21, TIBCO JasperReports Server: versions up to and including 6.3.4; 6.4.0; 6.4.1; 6.4.2; 6.4.3; 7.1.0, TIBCO JasperReports Server Community Edition: versions up to and including 6.4.3; 7.1.0, TIBCO JasperReports Server for ActiveMatrix BPM: versions up to and including 6.4.3, TIBCO Jaspersoft for AWS with Multi-Tenancy: versions up to and including 7.1.0, TIBCO Jaspersoft Reporting and Analytics for AWS: versions up to and including 7.1.0.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:N/A:N,MEDIUM,6.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"",25
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jasperreports-6.2.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\jasperreports-6.2.1.jar,"","",2dc1bb477a092357da5cebf30b42f67e,1b3981a844a49cfc6058fd1ace0a5ec062700767,"",cpe:2.3:a:tibco:jasperreports_library:6.2.1:*:*:*:*:*:*:*,CVE-2017-5532,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the report renderer component of TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO JasperReports Library, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, TIBCO Jaspersoft Reporting and Analytics for AWS, TIBCO Jaspersoft Studio, and TIBCO Jaspersoft Studio for ActiveMatrix BPM may allow a subset of authorized users to perform persistent cross-site scripting (XSS) attacks. Affected releases are TIBCO JasperReports Server 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0, TIBCO JasperReports Server Community Edition 6.4.0 and below, TIBCO JasperReports Server for ActiveMatrix BPM 6.4.0 and below, TIBCO JasperReports Library 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0; 6.4.1, TIBCO JasperReports Library for ActiveMatrix BPM 6.4.1 and below, TIBCO Jaspersoft for AWS with Multi-Tenancy 6.4.0 and below, TIBCO Jaspersoft Reporting and Analytics for AWS 6.4.0 and below, TIBCO Jaspersoft Studio 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0, and TIBCO Jaspersoft Studio for ActiveMatrix BPM 6.4.0 and below.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:P/A:N,MEDIUM,5.4,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"",25
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.js,"","",b0e8755b0ab71a0a4aea47c3b589b47e,849189b1a2f520293ffc649ee14fbddc32f44fdb,pkg:javascript/jquery@3.3.1,"",CVE-2019-11358,CWE-1321,"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.js,"","",b0e8755b0ab71a0a4aea47c3b589b47e,849189b1a2f520293ffc649ee14fbddc32f44fdb,pkg:javascript/jquery@3.3.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.js,"","",b0e8755b0ab71a0a4aea47c3b589b47e,849189b1a2f520293ffc649ee14fbddc32f44fdb,pkg:javascript/jquery@3.3.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.min.js,"","",a6b6350ee94a3ea74595c065cbf58af0,b15f7cfa79519756dff1ad22553fd0ed09024343,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.min.js,"","",a6b6350ee94a3ea74595c065cbf58af0,b15f7cfa79519756dff1ad22553fd0ed09024343,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.slim.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.slim.js,"","",b66f82bff95817faddf776d5cfacd5c5,a0588aecc9e4b0dcd0eed0e19ab1f114b93c5963,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.slim.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.slim.js,"","",b66f82bff95817faddf776d5cfacd5c5,a0588aecc9e4b0dcd0eed0e19ab1f114b93c5963,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.slim.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.slim.min.js,"","",50dc009b65de5def1626271a5117f970,1097a9cf5fa61db231ec60ce95f6c60dd71ec4e9,pkg:javascript/jquery@3.4.1,"",CVE-2020-11022,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.2 and before 3.5.0, passing HTML from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: jquery.slim.min.js,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\assets\js\jquery.slim.min.js,"","",50dc009b65de5def1626271a5117f970,1097a9cf5fa61db231ec60ce95f6c60dd71ec4e9,pkg:javascript/jquery@3.4.1,"",CVE-2020-11023,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In jQuery versions greater than or equal to 1.0.3 and before 3.5.0, passing HTML containing <option> elements from untrusted sources - even after sanitizing it - to one of jQuery's DOM manipulation methods (i.e. .html(), .append(), and others) may execute untrusted code. This problem is patched in jQuery 3.5.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGHEST,3
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: lucene-queryparser-4.5.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\lucene-queryparser-4.5.1.jar,Lucene QueryParsers module,"",d9567c41961fd17587e61bccb01f17cd,63f46dc7577d676e7d8e5c63891c737297a9a61c,pkg:maven/org.apache.lucene/lucene-queryparser@4.5.1,"",CVE-2017-12629,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"Remote code execution occurs in Apache Solr before 7.1 with Apache Lucene before 7.1 by exploiting XXE in conjunction with use of a Config API add-listener command to reach the RunExecutableListener class. Elasticsearch, although it uses Lucene, is NOT vulnerable to this. Note that the XML external entity expansion vulnerability occurs in the XML Query Parser which is available, by default, for any query request with parameters deftype=xmlparser and can be exploited to upload malicious data to the /upload request handler or as Blind XXE using ftp wrapper in order to read arbitrary local files from the Solr server. Note also that the second vulnerability relates to remote code execution using the RunExecutableListener available on all affected versions of Solr.",OSSINDEX,HIGH,9.8,/AV:N/AC:L/Au:/C:H/I:H/A:H,"","","",HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: poi-3.10.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\poi-3.10.1.jar,Apache POI - Java API To Access Microsoft Format Files,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",d7a8865e0f6796e47bcb25660b9e18e9,95174823e13aa828cb715b542e647e56096ffcb2,pkg:maven/org.apache.poi/poi@3.10.1,cpe:2.3:a:apache:poi:3.10.1:*:*:*:*:*:*:*,CVE-2017-12626,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"Apache POI in versions prior to release 3.17 are vulnerable to Denial of Service Attacks: 1) Infinite Loops while parsing crafted WMF, EMF, MSG and macros (POI bugs 61338 and 61294), and 2) Out of Memory Exceptions while parsing crafted DOC, PPT and XLS (POI bugs 52372 and 61295).",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: poi-3.10.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\poi-3.10.1.jar,Apache POI - Java API To Access Microsoft Format Files,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",d7a8865e0f6796e47bcb25660b9e18e9,95174823e13aa828cb715b542e647e56096ffcb2,pkg:maven/org.apache.poi/poi@3.10.1,cpe:2.3:a:apache:poi:3.10.1:*:*:*:*:*:*:*,CVE-2016-5000,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"The XLSX2CSV example in Apache POI before 3.14 allows remote attackers to read arbitrary files via a crafted OpenXML document containing an external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: poi-3.10.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\poi-3.10.1.jar,Apache POI - Java API To Access Microsoft Format Files,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",d7a8865e0f6796e47bcb25660b9e18e9,95174823e13aa828cb715b542e647e56096ffcb2,pkg:maven/org.apache.poi/poi@3.10.1,cpe:2.3:a:apache:poi:3.10.1:*:*:*:*:*:*:*,CVE-2017-5644,CWE-776 Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion'),"Apache POI in versions prior to release 3.15 allows remote attackers to cause a denial of service (CPU consumption) via a specially crafted OOXML file, aka an XML Entity Expansion (XEE) attack.",NVD,HIGH,7.1,/AV:N/AC:M/Au:N/C:N/I:N/A:C,MEDIUM,5.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: poi-3.10.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\poi-3.10.1.jar,Apache POI - Java API To Access Microsoft Format Files,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",d7a8865e0f6796e47bcb25660b9e18e9,95174823e13aa828cb715b542e647e56096ffcb2,pkg:maven/org.apache.poi/poi@3.10.1,cpe:2.3:a:apache:poi:3.10.1:*:*:*:*:*:*:*,CVE-2019-12415,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"In Apache POI up to 4.1.0, when using the tool XSSFExportToXml to convert user-provided Microsoft Excel documents, a specially crafted document can allow an attacker to read files from the local filesystem or from internal network resources via XML External Entity (XXE) Processing.",NVD,LOW,2.1,/AV:L/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: poi-3.10.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\poi-3.10.1.jar,Apache POI - Java API To Access Microsoft Format Files,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",d7a8865e0f6796e47bcb25660b9e18e9,95174823e13aa828cb715b542e647e56096ffcb2,pkg:maven/org.apache.poi/poi@3.10.1,cpe:2.3:a:apache:poi:3.10.1:*:*:*:*:*:*:*,CVE-2022-26336,CWE-770 Allocation of Resources Without Limits or Throttling,"A shortcoming in the HMEF package of poi-scratchpad (Apache POI) allows an attacker to cause an Out of Memory exception. This package is used to read TNEF files (Microsoft Outlook and Microsoft Exchange Server). If an application uses poi-scratchpad to parse TNEF files and the application allows untrusted users to supply them, then a carefully crafted file can cause an Out of Memory exception. This issue affects poi-scratchpad version 5.2.0 and prior versions. Users are recommended to upgrade to poi-scratchpad 5.2.1.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: poi-3.10.1.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\poi-3.10.1.jar,Apache POI - Java API To Access Microsoft Format Files,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",d7a8865e0f6796e47bcb25660b9e18e9,95174823e13aa828cb715b542e647e56096ffcb2,pkg:maven/org.apache.poi/poi@3.10.1,cpe:2.3:a:apache:poi:3.10.1:*:*:*:*:*:*:*,CVE-2014-9527,CWE-399 Resource Management Errors,HSLFSlideShow in Apache POI before 3.11 allows remote attackers to cause a denial of service (infinite loop and deadlock) via a crafted PPT file.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,"","","",HIGH,33
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: velocity-1.7-dep.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\velocity-1.7-dep.jar,"","",ca5d17c12fb351a20cddec538baff3fe,d7d06a40e8e266d62d6d9add29d1b5b9d067ee5c,"",cpe:2.3:a:apache:velocity_engine:1.7:*:*:*:*:*:*:*,CVE-2020-13936,NVD-CWE-noinfo,An attacker that is able to modify Velocity templates may execute arbitrary Java code or run arbitrary system commands with the same privileges as the account running the Servlet container. This applies to applications that allow untrusted users to upload/modify velocity templates running Apache Velocity Engine versions up to 2.2.,NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"",22
scerevboweb,"Mon, 30 May 2022 17:23:48 +0200",scerevbowebsrv-1.1.1.tar: scerevbowebsrv.ear: appl-be-rest.war: velocity-1.7.jar,C:\Users\2038\Desktop\Desktop\GitHub\SCEREV\export\scerevboweb\dist\tst\scerevbowebsrv-1.1.1.tar\scerevbowebsrv.ear\appl-be-rest.war\WEB-INF\lib\velocity-1.7.jar,Apache Velocity is a general purpose template engine.,"",3692dd72f8367cb35fb6280dc2916725,2ceb567b8f3f21118ecdec129fe1271dbc09aa7a,pkg:maven/org.apache.velocity/velocity@1.7,cpe:2.3:a:apache:velocity_engine:1.7:*:*:*:*:*:*:*,CVE-2020-13936,NVD-CWE-noinfo,An attacker that is able to modify Velocity templates may execute arbitrary Java code or run arbitrary system commands with the same privileges as the account running the Servlet container. This applies to applications that allow untrusted users to upload/modify velocity templates running Apache Velocity Engine versions up to 2.2.,NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,83
